Time (s),Voltage 1 (V),Current 1 (A),Voltage 2 (V),Current 2 (A),Voltage 3 (V),Current 3 (A),Peak (A),Signal Angle (deg),Delta t (s),PMU1 Voltage DFT Real,PMU1 Voltage DFT Imag,PMU1 Voltage Magnitude,PMU1 Voltage Phase,PMU1 Voltage DFT RMS,PMU1 Current DFT Real,PMU1 Current DFT Imag,PMU1 Current Magnitude,PMU1 Current Phase,PMU1 Current DFT RMS,PMU1 Sync Offset,PMU1 Mag Noise,PMU1 Phase Noise,PMU1 Clock Drift,PMU1 Packet Loss,PMU1 Bad Data,PMU2 Voltage DFT Real,PMU2 Voltage DFT Imag,PMU2 Voltage Magnitude,PMU2 Voltage Phase,PMU2 Voltage DFT RMS,PMU2 Current DFT Real,PMU2 Current DFT Imag,PMU2 Current Magnitude,PMU2 Current Phase,PMU2 Current DFT RMS,PMU2 Sync Offset,PMU2 Mag Noise,PMU2 Phase Noise,PMU2 Clock Drift,PMU2 Packet Loss,PMU2 Bad Data,PMU3 Voltage DFT Real,PMU3 Voltage DFT Imag,PMU3 Voltage Magnitude,PMU3 Voltage Phase,PMU3 Voltage DFT RMS,PMU3 Current DFT Real,PMU3 Current DFT Imag,PMU3 Current Magnitude,PMU3 Current Phase,PMU3 Current DFT RMS,PMU3 Sync Offset,PMU3 Mag Noise,PMU3 Phase Noise,PMU3 Clock Drift,PMU3 Packet Loss,PMU3 Bad Data
0.112,-192.16563409949347,-6.313740409966818,-181.8414544771884,-2.2631573342854554,-171.8781013965816,8.576897744252276,10,216.0,0.001,-2644.947737784932,1921.667015844182,1.0059395300709135,143.59218484979425,231.1769090479963,-74.83310818241654,26.002864294496813,0.7925250745152586,160.16268434344738,5.601849262412937,-0.5701156920474232,0.0030395438784898,-0.1082215330633184,0.00224,False,False,-2562.5009258226773,2002.045079682372,1.000554929255837,141.2119712510708,229.94124788652505,-25.063871065928872,3.896057494444213,0.2545543422668991,170.70084261925263,1.793567529826409,-0.4968318115350719,0.0090558969564724,0.0310732297420839,0.00224,False,False,-2484.64939759486,2084.8683330999093,0.997973297721082,140.2916289917181,229.34862758834305,99.89697924834547,-29.89892178894062,1.0431048389649882,-16.268377575936388,7.373381852001684,0.3086130419915178,0.0035117739934499,0.0830825830784537,0.00224,False,False
0.113,-264.4931723603331,-7.483323037381321,-256.2496802185197,-2.5063814902498107,-248.4647474930887,9.989704527631142,10,234.0,0.001,-3109.3200330220866,1010.2809541044104,,,231.17675784968725,-79.206081280783,1.6054136581065377,0.7914173126970944,178.2062519377788,5.601866057338231,-0.5701156920474232,-0.0080618259142816,-0.0647336278710638,0.00226,False,False,-3055.7485136873347,1112.2018936766617,1.000579028000919,159.42481061873931,229.941210216876,-25.040932344884386,-4.039734852020111,0.2535232951075773,-171.35888178572395,1.7935547808412526,-0.4968318115350719,-0.0012365448490305,-0.0286078669057731,0.00226,False,False,-3007.30144871412,1215.028821568188,0.9979913761606946,158.57439304793277,229.34861064195945,104.24701362566734,2.434321193913989,1.0435231344181273,1.4937920916742191,7.373386525045737,0.3086130419915178,0.0076881198425636,-0.1547786175370605,0.00226,False,False
0.114,-310.9302167394404,-7.920335209263525,-305.57438556059066,-2.504301665501224,-300.7299248372103,10.42463687476476,10,252.0,0.001,-3269.330107556329,0.0025136758844865,1.0059322001125242,179.20037480629136,231.17654889911088,-75.82530563408511,-22.949103457619024,0.7919241783981457,-163.6797195317928,5.601847161432969,-0.5701156920474232,-0.002966446058272,0.0492788198634074,0.00228,False,False,-3249.878055781486,113.48888624876663,1.0005649575772304,177.4650206213894,229.9411566548281,-22.567192151307157,-11.58015381147026,0.2540635445624966,-153.0944555361393,1.7935692402181305,-0.4968318115350719,0.0041455010532778,0.2358728998540845,0.00228,False,False,-3235.5778336560006,226.25394039025448,0.9979753165124378,176.0374934852355,229.34858581630905,98.3924977853921,34.52925726908967,1.0426002846952689,19.397970547957197,7.3733822727440925,0.3086130419915178,-0.0015343637233646,-0.250620932857616,0.00228,False,False
0.115,-326.93121392983056,-7.581999204234465,-324.9873319280647,-2.2571213335041405,-323.5575571020896,9.839120537738564,10,270.0,0.001,-3109.3153724058056,-1010.275163259164,1.0059390585278951,-163.02746802203885,231.1763178893697,-65.02176535836281,-45.25696761458876,0.7916124557809481,-145.72106377937592,5.601795733506322,-0.5701156920474232,-0.0060109421589012,0.0077553711610907,0.0023,False,False,-3125.8868813709623,-896.3329391920281,1.0005609526765489,-165.0180691906222,229.94109607688335,-17.884759134881612,-17.9872047889342,0.2537101865101082,-135.41304059721492,1.7936055104618025,-0.4968318115350719,0.0005606266588821,-0.0821376202054232,0.0023,False,False,-3147.133307840025,-784.6681269824334,0.9979726958212992,-165.71064585440877,229.3485570787205,82.9065244932441,63.24417240352327,1.043785003782166,37.64592988391496,7.373370039051159,0.3086130419915178,0.0103301282000718,-0.0027149579315955,0.0023,False,False
0.116,-310.92990603734245,-6.501438734112414,-312.5882530063057,-1.789032394252924,-314.7131204394292,8.29047112836535,10,288.0,0.001,-2644.9394967030403,-1921.6591080763276,1.005950857031133,-144.86715153783376,231.17610893940184,-47.85308107166749,-63.13440039592956,0.7921535189486992,-127.95078694878949,5.601727359219266,-0.5701156920474232,-0.0005036146373176,-0.2224745656186331,0.00232,False,False,-2695.91219281261,-1818.415196660135,1.0005727297086142,-146.44618400437787,229.94104003853045,-11.45191078040286,-22.633817727256805,0.2536399563157573,-117.55366647574846,1.793649861919811,-0.4968318115350719,-0.0002043977180525,-0.2213586524418864,0.00232,False,False,-2750.625477016729,-1718.781288528593,0.9980018575050572,-147.96536835292426,229.34852989074852,59.30499185207006,85.7682181231866,1.0422740918644529,55.65275593996165,7.373353815802076,0.3086130419915178,-0.0047560478381802,0.0039949308032143,0.00232,False,False
0.117,-264.4926437623558,-4.78443607250574,-269.59086525190287,-1.145847477018726,-275.0623738660075,5.930283549524436,10,306.0,0.001,-1921.6591080874928,-2644.9368536686457,1.0059578976089365,-126.91172001075935,231.1759577420435,-25.999973339774392,-74.8313405058766,0.7927548246181255,-109.74223798843478,5.601664098986758,-0.5701156920474232,0.0055989055357171,-0.0147992885458503,0.00234,False,False,-2002.0429835664324,-2562.4980853345587,1.0005704962214348,-128.32137831536318,229.9409983603496,-3.898241025021485,-25.0652196201976,0.2532505159071393,-99.27509335339808,1.7936854764672363,-0.4968318115350719,-0.0041491683802197,0.0594428347628794,0.00234,False,False,-2084.867326645387,-2484.64805507492,0.997991233778744,-129.5728193598316,229.3485091220462,29.898214364795532,99.89656012607432,1.0433725853419893,73.57256406113588,7.373339117125173,0.3086130419915178,0.0062496740054084,-0.0763821338220888,0.00234,False,False
0.118,-192.1650580261349,-2.599076420541659,-200.2040600646489,-0.3905161829435553,-208.48661235398876,2.989592603485192,10,324.0,0.001,-1010.2741537291836,-3109.309158269841,1.0059173968640005,-108.68834815819604,231.17587793056964,-1.6017293012065092,-79.20276112903551,0.7918736239481501,-91.81652813080404,5.601626061786615,-0.5701156920474232,-0.0031593084397204,-0.0902292294565628,0.00236,False,False,-1112.2000669118954,-3055.745644303407,1.000573789086502,-110.6360019515518,229.94097537757452,4.036959186970946,-25.04344402013838,0.2534030395712431,-81.23723590155322,1.793698870863047,-0.4968318115350719,-0.0026428742753973,0.1000309156767811,0.00236,False,False,-1215.0279328935126,-3007.3000773086164,0.9980084846450754,-111.4726573014122,229.34849719032272,-2.4352298857647594,104.2462051491739,1.042326234571696,91.48733614765048,7.373330873018033,0.3086130419915178,-0.0042021747693987,-0.1618440949897408,0.00236,False,False
0.119,-101.02709919022682,-0.1592932822085209,-111.21990743772812,0.4030358997522102,-121.50273828070004,-0.2437426175437198,10,342.0,0.001,0.0025136545566084,-3269.3203066629467,1.0059502076712898,-90.37324453768588,231.1758558712936,22.953220608844173,-75.82075791475532,0.7923634272451161,-73.81843122023062,5.601623723120914,-0.5701156920474232,0.0017420319026926,-0.0933357688167916,0.00238,False,False,-113.4875075826816,-3249.875438355652,1.0005737093089209,-92.51622760923284,229.94096828539136,11.577057610048051,-22.57062131007357,0.2527838143555882,-63.34618483029734,1.7936850465300735,-0.4968318115350719,-0.0088155758727639,-0.0061981759387122,0.00238,False,False,-226.25325648496045,-3235.57656760763,0.9980112541698936,-93.40411820260954,229.34849313786236,-34.530278218892505,98.3913792248288,1.042476685025321,109.52048500012808,7.373331546742692,0.3086130419915178,-0.0026986230236965,-0.1289393339420243,0.00238,False,False
0.12,-4.804491173769871e-13,2.296074332686659,-11.348800231266855,1.1571424218304132,-22.625341326316114,-3.453216754517072,10,0.0,0.001,1010.2779254415098,-3109.30760474589,1.005934729153859,-72.7287326427645,231.1758558712936,45.26111456341857,-65.01643516537109,0.7923856888249643,-55.45905109697797,5.601653922341065,-0.5701156920474232,0.0019219395544657,0.2650040405345567,0.0024,False,False,896.3337349051286,-3125.8847720420663,1.000556604467373,-74.86455501129828,229.9409682115549,17.98409108366743,-17.88877027319944,0.2544061802737015,-45.2741687252664,1.7936493999566223,-0.4968318115350719,0.007458495175995,0.0680179884640575,0.0024,False,False,784.6685391731297,-3147.132271078285,0.997960334290674,-75.64487757331018,229.34849299734304,-63.24520564708621,82.90520543857039,1.0437996486063768,127.87729412476064,7.37334019497059,0.3086130419915178,0.0105187823456781,0.2276583032082908,0.0024,False,False
0.121,101.02699823793353,4.526662704712886,89.63318016198724,1.7979976161808606,78.46676908774056,-6.324660320893779,10,18.0,0.001,1921.6593347371515,-2644.934522621148,1.005953410703868,-54.62416229405677,231.17583381200973,63.13817120309806,-47.84749012301231,0.7916885490548732,-37.61871136576721,5.601701069292917,-0.5701156920474232,-0.0051161340051799,0.1046310633340293,0.00242,False,False,1818.4153316499371,-2695.9107979389228,1.0005802104379833,-56.71639875417503,229.9409636061312,22.6309913265734,-11.45611135306591,0.2536576609905072,-27.60641179839264,1.7936056642379423,-0.4968318115350719,3.5153990570232685e-05,-0.2628553587168014,0.00242,False,False,1718.7813886568456,-2750.624771026848,0.9979815572078036,-57.85862094878055,229.34849130722063,-85.76916252967163,59.30360147607804,1.0429352204978488,145.55526609025551,7.373352829301849,0.3086130419915178,0.0018566336177809,-0.0945184268162438,0.00242,False,False
0.122,192.1646739807885,6.314113371262607,181.841214931169,2.262879801150288,171.87799318812793,-8.576993172412909,10,36.0,0.001,2644.934522629647,-1921.65741447106,1.0059604488180147,-37.0642276232784,231.1757540010383,74.8343660264521,-25.994668911864103,0.7926076088113295,-20.07159448998132,5.6017430994371935,-0.5701156920474232,0.0040150239593184,-0.3485978424807113,0.00244,False,False,2562.4975465157263,-2002.042439537364,1.00057719006042,-38.53095107499361,229.94094465327217,25.06295726993905,-3.90221986156904,0.2531417747959067,-9.541969153566498,1.7935706662448718,-0.4968318115350719,-0.0050742133189783,-0.1978667587425887,0.00244,False,False,2484.647833339752,-2084.8670205342623,0.997984625079234,-39.81790888154274,229.3484831978548,-99.89732329639126,29.896888773432917,1.043959671376137,163.565873277909,7.373363940602259,0.3086130419915178,0.0120854286489277,-0.0839909387865309,0.00244,False,False
0.123,264.49185087275634,7.483448840246748,256.2493426844577,2.5062900668152737,248.4645910684163,-9.989738907062025,10,54.0,0.001,3109.3044977179457,-1010.275906349574,1.0059445846148416,-18.76154163607151,231.175602805308,79.20474515006256,-1.597230658042874,0.7923119479494326,-1.3765036677490026,5.601759902058171,-0.5701156920474232,0.0010346528458804,0.3464132819551682,0.00246,False,False,3055.744484543899,-1112.2004268119804,1.0005636346410445,-20.882588484910368,229.9409070198386,25.0419673060867,4.033591635055936,0.2539002446396873,8.657277205092782,1.7935578998704065,-0.4968318115350719,0.0025285394987394,0.0014230970719964,0.00246,False,False,3007.299555415284,-1215.0280566250765,0.9980049798189434,-21.747248251135364,229.34846625154344,-104.24671245614933,-2.43636097701332,1.0419493574799763,-178.47428102184378,7.37336860353712,0.3086130419915178,-0.0080243046983991,-0.1241760825058019,0.00246,False,False
0.124,310.92866324053074,7.920201523308416,305.57398309438287,2.504405339744717,300.7297355082962,-10.424606863053146,10,72.0,0.001,3269.313772812931,-0.0025136322199159,1.0059709166435375,-0.6056855037095291,231.17539385832828,75.82150615594205,22.95647304778281,0.7923082927738208,16.418474915901403,5.601741001933745,-0.5701156920474232,0.0010248299020551,0.1413757639544941,0.00248,False,False,3249.873771289439,-113.48873601182096,1.0005746831640234,-2.64844600251569,229.94085350929493,22.570074954733588,11.574631130510747,0.2538649423664865,26.443595711138848,1.793572369977973,-0.4968318115350719,0.0021550529443605,-0.21220394101496,0.00248,False,False,3235.5757966429333,-226.253797947136,0.9979890664559444,-3.8650485128726,229.34844142599985,-98.39158111067556,-34.531104178293816,1.042471228258813,-160.13382932549692,7.373364357344219,0.3086130419915178,-0.0027995918864424,0.2162548426962889,0.00248,False,False
0.125,326.92958048749466,7.581619099425862,324.98690393463704,2.257409996411789,323.55735340179007,-9.839029095837612,10,90.0,0.001,3109.299837182136,1010.27011560492,,,231.17516285260004,65.01587430351178,45.26280234050142,0.7919833662154064,34.422250966353864,5.601689560822407,-0.5701156920474232,-0.0021516869647703,0.14497251033427,0.0025,False,False,3125.8827609352065,896.3317583497669,1.00058603724295,15.37032647743769,229.9407929896117,17.88920795255816,17.98284340701681,0.2539658596944714,45.00257349281109,1.7936086782951823,-0.4968318115350719,0.0031128785095853,0.347348644901704,0.0025,False,False,3147.1313265098115,784.6676329827803,0.9980138657594476,14.19028365735462,229.34841268853603,-82.90508225606979,-63.24564574751845,1.0438624509269714,-142.3807068046796,7.373352144685039,0.3086130419915178,0.0111299061033823,-0.030675942331994,0.0025,False,False
0.126,310.9283525443209,6.500849402974699,312.58784138153044,1.7894778255097612,314.7129223073532,-8.290327228484436,10,108.0,0.001,2644.926281690079,1921.6495068405716,1.0059474760219014,35.39992945485496,231.1749539062949,47.84567497722431,63.138129003858765,0.7927533319628003,52.22054347668434,5.601621170756775,-0.5701156920474232,0.005644688667517,-0.0572419751565297,0.00252,False,False,2695.9086396999096,1818.4128005728053,1.0005400094568728,33.4260959951762,229.94073700516452,11.45749042332852,22.63104483480969,0.2545000987058764,62.718012542043056,1.7936530839544071,-0.4968318115350719,0.0083924695381136,0.0641935785525275,0.00252,False,False,2750.6237453156573,1718.780206442833,0.9979924874141748,32.21984017409017,229.3483855006833,-59.303165400552565,-85.76917383866859,1.0434505795998708,-124.32745585626417,7.373335950400284,0.3086130419915178,0.0070340950095096,0.0224590063259353,0.00252,False,False
0.127,264.49132228479647,4.783695190901586,269.5905102814506,1.1464061038861062,275.062200696689,-5.93010129478768,10,126.0,0.001,1921.6495068527772,2644.923638701675,1.0059334520280965,53.14686709153213,231.17480271161077,25.99177708552852,74.83259787182332,0.7923855532373183,70.38348618799917,5.60155789950877,-0.5701156920474232,0.0020563804697328,0.1048267054288358,0.00254,False,False,2002.04034543771,2562.494708759262,1.0005665304966296,51.554995917861945,229.9406953670833,3.9044055139240585,25.06430699239923,0.2529405182001546,80.37210145548771,1.793688751464971,-0.4968318115350719,-0.00725377699628,-0.2794871759661745,0.00254,False,False,2084.8660140841425,2484.646490825619,0.997988896734786,50.13381176125728,229.34836473207255,-29.896182599452292,-99.89690486422262,1.0424706902306364,-106.05160936997729,7.373321278593296,0.3086130419915178,-0.0027440496144045,0.2981206014673144,0.00254,False,False
0.128,192.16409791834707,2.598256503125016,200.2037964812346,0.3911333426095192,208.4864810984176,-2.989389845734451,10,144.0,0.001,1010.2691060943074,3109.2936231552867,1.005974734789633,71.29682275256481,231.1747229015612,1.5935451611494988,79.20142401352928,0.7930174210888217,88.48391762658765,5.601519861587333,-0.5701156920474232,0.0084288527291476,0.2041179310350813,0.00256,False,False,1112.1986018046978,3055.74161791985,1.0005772678458495,69.22146455949904,229.94067240642477,-4.030813196430701,25.044481379863,0.2531897234366056,98.83915605992104,1.7937021807017244,-0.4968318115350719,-0.0047807164405188,0.1903007531546907,0.00256,False,False,1215.0271679543184,3007.2981840157563,0.9979732026266024,68.71668479185604,229.3483528004023,2.437268035281507,-104.24590539339223,1.042333952784203,-88.1502842372119,7.373313050035204,0.3086130419915178,-0.0040997871402873,0.1992120744906839,0.00256,False,False
0.129,101.02659443267692,0.1584745849627544,111.21976102262153,-0.4024206112983641,121.5026617870382,0.2439460263356823,10,162.0,0.001,-0.0025136089039676,3269.3039720916768,1.005964340435515,89.16276761377728,231.17470084268237,-22.96059149556459,75.8169570420369,0.7927030378344146,106.42068490479195,5.601517534088536,-0.5701156920474232,0.005288311765443,0.1396813554570016,0.00258,False,False,113.4873586723198,3249.871156381532,1.0005609805022952,87.27328680728095,229.9406653210677,-11.571531775393828,22.57350750715423,0.2537275929472667,116.8201581071642,1.793688363128469,-0.4968318115350719,0.000617519665589,0.1740255829629812,0.00258,False,False,226.25311404487903,3235.57453060012,0.997988536583184,86.42826383076422,229.3483487479601,34.53212327095875,-98.390464549191,1.0418237315633023,-70.47500997233386,7.373313723084858,0.3086130419915178,-0.0092029511852426,-0.1257573402842509,0.00258,False,False
0.13,-6.410003477250355e-13,-2.2968116681514146,11.34878529261178,-1.1565892377992206,22.625327082236925,3.453400905950702,10,180.0,0.001,-1010.2728777379745,3109.2920696595493,1.0059465672199523,107.51578025869232,231.1747008426823,-45.2669506154478,65.010542443036,0.7925089618370257,124.38615834737442,5.601547753415647,-0.5701156920474232,0.0033048152093068,0.1041141643847304,0.0026,False,False,-896.3325532971322,3125.8806536357456,1.0005786314329612,105.45516969732256,229.9406652473024,-17.979726476711285,17.893223147167834,0.2534661675115487,134.92737119655706,1.793652695997327,-0.4968318115350719,-0.0019462937509984,0.2834413530802683,0.0026,False,False,-784.6680451716384,3147.1302897526525,0.9979812031777302,104.42405074909914,229.3483486074414,63.246677092159416,-82.90376559020358,1.0431212159692846,-52.21822001529471,7.373322355707535,0.3086130419915178,0.0037596845025097,0.1308214863259248,0.0026,False,False
